"id","post","native_id","article_account_id"
"5652","Counterfeit masks in blue and yellow boxes found by The Associated Press, unloaded in a Southern California facility, were labeled with the Chinese factory Shanghai Dasheng, which is one of the largest producers of NIOSH-approved N95 respirators in the world.","1604847616","1"
"5653","The Associated Press has not verified whether or not Shanghai Dasheng is making its own counterfeit masks.","1604847616","1"
"5654","As of April 21, HSI had reported, “344 COVID-19 related seizures, including prohibited COVID-19 test kits, prohibited pharmaceuticals, counterfeit masks and more,” according to ICE's website.","1604847616","1"
"5655","But counterfeit masks are still making their way into the health care system.","1604847616","1"
"5656","N95 masks with ear loops were handed out by West Virginia officials to 50,000 health care workers and first responders, The AP found.","1604847616","1"
"5657","""These masks are genuine products from Shanghai Dasheng Health Products Manufacture Co. Ltd. [Dasheng] and not counterfeit,” Jeff Sandy, secretary for the West Virginia Department of Military Affairs and Public Safety, said in a memo addressing first responders who questioned the authenticity of the masks.","1604847616","1"
"5658","HSI has encouraged all fraudulent or suspected fraudulent masks to be reported immediately.","1604847616","1"
"5659","“If you think you can't get it, you're mistaken. You're really, really mistaken if you think that you're Superman or Superwoman and you cannot get this virus,” Eremita told People magazine. “It's serious and it's deadly. Wear your mask, wear your gloves.”","1604847603","1"
"5660","I inhaled deeply, suctioning my black nylon mask against my nostrils and mouth for a moment. The mask constricted against my face, inflating in the other direction when I exhaled.","1604875404","1"
"5661","Seconds later, I walked around to the House Carriage Entrance, showed my plastic congressional pass to several officers wearing masks, opened two doors with my elbow, placed my phones and keys in a see-through plastic bag for the metal detector and scaled three flights of steps to the House Radio/TV Gallery to avoid using the elevator. ","1604875404","1"
"5662","The Pompeo visit to Israel is the first official visit to the country since the coronavirus outbreak and is expected to practice social distancing. He wore an American flag face mask when he exited his government plane.","1605083133","1"
"5663","“On the one hand, I am not afraid of the coronavirus, but on the other hand, I respect it very much,” said Filer. “Unfortunately, our age group are the ones being hit the hardest, I’m doing all I can do to stay safe. I wear a mask in the hall and I don’t go out.”","1605283915","1"
"5664","      Commuters, some wearing masks are seen at Canning Town station, following the outbreak of the coronavirus disease (COVID-19), London, Britain, May 13, 2020.","1605374504","1"
"5665","Transport for London has also asked passengers to wear some form of face mask when using public transit in the capital, and plans are in place to drastically change how Londoners commute, with the aim to reduce capacity and demand on buses and the railway by 85 percent while increasing cycle lanes.","1605374504","1"
"5666","      A man sits on a London underground train wearing a protective mask, in London, Tuesday, May 12, 2020. Britain's Prime Minister Boris Johnson announced Sunday limited changes to the national lockdown to limit the spread of the COVID-19 coronavirus.","1605374504","1"
