,id_x,article_id,attribute,code,confidence,session_id,id_y,post
760,817,7819,mw_attention_trust,2,7,68591,7819,"On Friday, Díaz-Canel posted a photo of himself wearing a sanitary mask and using the hashtag #MiCasaEsMiPlaza, or “My House Is My Plaza,” on Twitter. The goal, Cuban officials insisted, was to turn Twitter itself into the venue for a communist rally."
761,818,7819,mw_appearance,2,7,68591,7819,"On Friday, Díaz-Canel posted a photo of himself wearing a sanitary mask and using the hashtag #MiCasaEsMiPlaza, or “My House Is My Plaza,” on Twitter. The goal, Cuban officials insisted, was to turn Twitter itself into the venue for a communist rally."
762,819,7819,mw_inconvenience_remember,1,1,68591,7819,"On Friday, Díaz-Canel posted a photo of himself wearing a sanitary mask and using the hashtag #MiCasaEsMiPlaza, or “My House Is My Plaza,” on Twitter. The goal, Cuban officials insisted, was to turn Twitter itself into the venue for a communist rally."
763,820,7819,mw_compensation,2,7,68591,7819,"On Friday, Díaz-Canel posted a photo of himself wearing a sanitary mask and using the hashtag #MiCasaEsMiPlaza, or “My House Is My Plaza,” on Twitter. The goal, Cuban officials insisted, was to turn Twitter itself into the venue for a communist rally."
764,821,7819,mw_inconvenience_hassle,2,7,68591,7819,"On Friday, Díaz-Canel posted a photo of himself wearing a sanitary mask and using the hashtag #MiCasaEsMiPlaza, or “My House Is My Plaza,” on Twitter. The goal, Cuban officials insisted, was to turn Twitter itself into the venue for a communist rally."
765,822,7819,mw_access_cost,2,7,68591,7819,"On Friday, Díaz-Canel posted a photo of himself wearing a sanitary mask and using the hashtag #MiCasaEsMiPlaza, or “My House Is My Plaza,” on Twitter. The goal, Cuban officials insisted, was to turn Twitter itself into the venue for a communist rally."
766,823,7819,mw_access_diff,2,7,68591,7819,"On Friday, Díaz-Canel posted a photo of himself wearing a sanitary mask and using the hashtag #MiCasaEsMiPlaza, or “My House Is My Plaza,” on Twitter. The goal, Cuban officials insisted, was to turn Twitter itself into the venue for a communist rally."
767,824,7819,mw_efficacy_health,1,1,68591,7819,"On Friday, Díaz-Canel posted a photo of himself wearing a sanitary mask and using the hashtag #MiCasaEsMiPlaza, or “My House Is My Plaza,” on Twitter. The goal, Cuban officials insisted, was to turn Twitter itself into the venue for a communist rally."
768,825,7819,mw_comfort_hot,2,7,68591,7819,"On Friday, Díaz-Canel posted a photo of himself wearing a sanitary mask and using the hashtag #MiCasaEsMiPlaza, or “My House Is My Plaza,” on Twitter. The goal, Cuban officials insisted, was to turn Twitter itself into the venue for a communist rally."
769,826,7819,mw_efficacy_eff,1,2,68591,7819,"On Friday, Díaz-Canel posted a photo of himself wearing a sanitary mask and using the hashtag #MiCasaEsMiPlaza, or “My House Is My Plaza,” on Twitter. The goal, Cuban officials insisted, was to turn Twitter itself into the venue for a communist rally."
770,827,6376,mw_attention_uncomfortable,2,4,67834,6376,"Ivanka Trump, the daughter of President Donald Trump, wears an American flag pin on her mask as she tours Coastal Sunbelt Produce, Friday, May 15, 2020, in Laurel, Md. (AP Photo/Andrew Harnik)"
771,828,6376,mw_attention_trust,2,4,67834,6376,"Ivanka Trump, the daughter of President Donald Trump, wears an American flag pin on her mask as she tours Coastal Sunbelt Produce, Friday, May 15, 2020, in Laurel, Md. (AP Photo/Andrew Harnik)"
772,829,6376,mw_comfort_breathe,2,4,67834,6376,"Ivanka Trump, the daughter of President Donald Trump, wears an American flag pin on her mask as she tours Coastal Sunbelt Produce, Friday, May 15, 2020, in Laurel, Md. (AP Photo/Andrew Harnik)"
773,830,6376,mw_compensation,1,5,67834,6376,"Ivanka Trump, the daughter of President Donald Trump, wears an American flag pin on her mask as she tours Coastal Sunbelt Produce, Friday, May 15, 2020, in Laurel, Md. (AP Photo/Andrew Harnik)"
774,831,6376,mw_independence_forced,2,4,67834,6376,"Ivanka Trump, the daughter of President Donald Trump, wears an American flag pin on her mask as she tours Coastal Sunbelt Produce, Friday, May 15, 2020, in Laurel, Md. (AP Photo/Andrew Harnik)"
775,832,6376,mw_comfort_hot,2,6,67834,6376,"Ivanka Trump, the daughter of President Donald Trump, wears an American flag pin on her mask as she tours Coastal Sunbelt Produce, Friday, May 15, 2020, in Laurel, Md. (AP Photo/Andrew Harnik)"
776,833,6376,mw_access_diff,2,4,67834,6376,"Ivanka Trump, the daughter of President Donald Trump, wears an American flag pin on her mask as she tours Coastal Sunbelt Produce, Friday, May 15, 2020, in Laurel, Md. (AP Photo/Andrew Harnik)"
777,834,6376,mw_independence_authority,2,4,67834,6376,"Ivanka Trump, the daughter of President Donald Trump, wears an American flag pin on her mask as she tours Coastal Sunbelt Produce, Friday, May 15, 2020, in Laurel, Md. (AP Photo/Andrew Harnik)"
778,835,6376,mw_efficacy_eff,1,5,67834,6376,"Ivanka Trump, the daughter of President Donald Trump, wears an American flag pin on her mask as she tours Coastal Sunbelt Produce, Friday, May 15, 2020, in Laurel, Md. (AP Photo/Andrew Harnik)"
